postId,postAuthor,postText,creationTime,postUrl,commentAuthorName,commentText,commentId,depth,postAuthor_gender_hybrid
1368251630893096,Jeider,"!Demos la bienvenida a los nuevos miembros del grupo!
Juan Gutierrez,
David Gonzalez,
Sonia Torres,
Nicolle Celis,
Camilo Blanco,
Juan Mosquera,
Isai S. Morales,
Marilyn Angel Art,
Paula Estupinan,
Daniela Guerrero,
Alejo Martinez,
Omar Eduardo Lopez,
Niyer Florez,
Fernando Rodriguez,
Daniel Cespedes,
Valeria Cortes Gonzalez,
Correa Camilo,
Tatiana Botello Buendia,
Kiara Navarro Garcia,
Sebastian Villafane,
Punto Visual Santander,
Julio Ortega,
Jose D Bruno,
Alejandro Vasquez,
Wilson Hernandez,
Jhonnaiker Castellanos,
Camila Gutierrez,
Andrea Contreras,
Dayanna Guerrero Noriega,
Nicolas Sanabria,
Leonardo Rativa,
Edgar Santiago Acosta Pinilla,
Gian,
Sofia Poveda Gonzalez,
Maria J Escuderos,
Julian Portillon,
Juan Triana,
Brayan Arenas,
Manuel Dreyar Snow,
Maria Rodriguez,
Jinji Kikko,
Fredy Zabala,
Isabel Ardila,
Maria Fernanda,
Nathaly Noriega,
Jesus Collazos,
Angelica Calderon,
Claudia Helena Guatava Rodriguez,
Liliam Rodriguez,
Sofia Jaimes Sandoval,
Dana Da,
Brayan Torres,
Levinson Bolano,
Erwin Otero,
Joel Fuentes,
Andrea Realpe Amaya,
Dohko Brief,
Edgar Jerez Vanegas,
Angie Fernandez Perez,
Julio Martinez,
Daniel Velasco,
Sebastian Buitrago,
Juliana Maria,
Valeria Renteria,
Luis Felipe Santos,
Briela Mend,
Juan Montana,
Jeison Tarazona,
Laura Sofia,
Caleb Javith Vasques,
Elkin Segura,
Darlivet Duarte,
Alejandro Jaimes,
Sharay Clavijo,
Erick Garcia,
Carlos Barrera,
Kamila,
Sergio A. Balcazar Aramendiz,
Juan Manuel Bernal Tarazona,
Damaris Almeyda Forero,
Santiago Ortega Veloza,
Julian Dominguez,
Paola Carreno,
Stefany Alvarez,
Oscar Santiago Hernandez Rua,
Andres Agudelo,
Andres Murcia,
Carolina BrOz,
Nicolas Ortega,
Marcos Andres Pinzon Gomez,
Nikol Pabon,
Nicolas Cruz,
Sebastian Espinosa,
Daniel Rincon,
Juan Caceres,
Pierre Angelo Trillos Mendez,
Maria Sol Toro,
Paula Andrea Vera Castro,
Jeferson Acevedo,
Andres Rangel,
Paula Pinilla,
Maria Camila Fernandez,
Juan Guarin,
Juan Revollo,
Andy Florez,
Diana Gomez,
Alvaro J Bautista L,
Maryuli Blanco,
Juancarlos Mantilla,
Juan Camilo Florez,
Dolly Esperanza Rojas Pena,
kiyatsuto atsuka-man,
Emerson Camilo Fandino Bernal,
Maria Josse Camacho,
Juan David Londono Suarez,
Daniel Garavito,
Santi Vargas,
Viviana Rincon,
Cesar Polanco,
Julian Fuentes,
Yeimi Mayorga,
Omar Fuentes,
Maria Lopez,
Erika Dayana,
Sebastian Mejia,
Sara Amado,
Arnol Hernandez,
Marcela Medina Rangel,
Sergio Suarez,
Juan Prada,
Mariuska Lopez,
Miguel Garcia,
Valentina Perez,
Badaka Streaming,
Andres Neira,
Sarita Hernandez,
Katerine Barrios,
Louis Sandoval,
Santiago Contreras,
Angie Rivas,
Ana Lopez,
Yusleny Ramirez,
Green Doggo,
Miguel Angel,
Laura Gonzalez,
Gisel Malagon,
Kao Roux,
Sergio Ramirez,
Estefany Pinzon,
Natalia Del Toro,
Joseph David,
Rina Ruiz,
Rocio Lozada Porras,
Juliana,
Nicole Hernandez,
Melanie Carvajal,
Mafer Viviana,
Sergio Gonzalez,
Luter Vil,
Carlos Quintero,
Maria Alejandra Rueda Sarmiento,
Alejandra Camargo,
Cristian Palomino,
Adrian Barajas,
Pedro Eljardinero,
Andres Bello Martinez,
La Profe Jacke,
Maria Copi,
Karol Sofia,
Karen Tatiana Valero,
Fabiola Torres,
Juan Mantilla,
Joimer Nino,
Laura RoJas,
Lesly Dayana Claro Guerrero,
Miguel Cano,
Johan Pena,
Valentina Diaz,
Luis Wandurraga,
Valentina Avendano,
Angelica Silva,
Jhorman Andrey,
Juan Carlos,
Claudia Patricia,
Valentina Fernandez,
Luz Estremor,
Jesus Andres Alvarez Zapardiel,
Valen De Rey,
Diana Piedrahita,
Carla,
Brandon Imbrecht,
Du Ricardo,
Juan Pablo Ochoa,
Karol Carrascal,
Nicol Becerra,
Carlos AS,
Camila Prada,
Deerkeer,
Louis Dlaikan,
Natis Quintero,
Angie Daniela,
Esteban Camargo,
Valeria Sandoval,
Daniela Ramirez,
Camilo Velandia,
Luis Francisco Martinez Ardila,
Gisselle Venegas,
Isabel Uribe,
Mar Jan,
Yuri Hernandez,
Andres Orlando Castellanos Blanco,
Paula Martinez,
Sarey Alvarez,
Sebastian Rodriguez Traslavina,
Elmer Ortiz,
Andres Ovalle,
Camilo Carvajal,
Edgar Hernandez Rojas,
Gina Angarita,
Cristina Juli",06/02/2025 015453 PM,1368251630893096.0,,,,,male
1367056974345895,Anonymous participant,"
Compas, quiero hacer una denuncia para que esten alerta. Hay una persona (Duvan Angarita Pena) que se esta aprovechando de la buena fe de varios estudiantes, diciendo que ayuda con trabajos y procesos academicos de la universidad. Sin embargo, lo unico que hace es pedir plata: ya sea que le presten o se inventa cualquier excusa para que le manden mas plata. 

Varias personas ya han sido estafadas, asi que les pido que esten pendientes y no caigan en esta situacion.",05/30/2025 104458 PM,1367056974345895.0,,,,,anonymous
1368074557577470,Andres Ovalle,,06/01/2025 084602 AM,1368074557577470.0,,,,,male
1368480194203573,Ximena Jacome,"Hola chicxs 

Tengo a la venta una boleta VIP FAMILIAR para ir a ver a MORAT en BUCARAMANGA, el 11 de JULIO de 2025. 

Lxs interesadxs me pueden escribir al interno 

Se hace traspaso directo de la boleta por medio de la app Tu Boleta Pass",06/01/2025 103446 PM,1368480194203573.0,,,,,female
1368142244237368,Daniela Yim,"Si estan buscando el accesorio perfecto, en Boreal tenemos una nueva coleccion!! Encapsula tus fotos favoritas, misma presentacion y calidad. Hechos con mucho amor, escribenos!!!!",06/01/2025 104208 AM,1368142244237368.0,,,,,female
1368313747553551,Finca Raiz Santander,,06/01/2025 041124 PM,1368313747553551.0,,,,,female
1368276530890606,Ximena Rodriguez Manchego,"Hola buenas tardes estoy recogiendo fondos para mi sostenimiento el otro semestre ya que pierdo beneficios de matricula 0 y se me vienen derechos de grado.. Por si alguien quiere un numero o me puede ayudar a compartir la imagen  me puede escribir al DM
https://wa.me/qr/6J7PYDLYS6J2L1",06/01/2025 024859 PM,1368276530890606.0,,,,,female
1368269984224594,Soluciones Academicas,"**!Hola a todos!**

[https://wa.me/573506899469](https://wa.me/573506899469)

[https://www.solucionesacademicaspro.com/](https://www.solucionesacademicaspro.com/)

Te **acompanamos** en todo tu proceso educativo en **pregrados y postgrados **en ciencias exactas, ingenierias, economia. **Somos lideres **en el sector educativo desde hace **11 anos**.

**!Deja tu educacion en manos expertas!**",06/01/2025 023412 PM,1368269984224594.0,,,,,female
1367573410960918,Claudia Morales,"Estan a la venta estas dos mesas, son nuevas. 

110cm Ancho x 221cm Largo x 72cm de Alto",05/31/2025 032211 PM,1367573410960918.0,,,,,female
1367862904265302,Lucia Benites,"Este gordo hermoso busca hogar responsable para toda la vida, sus padres son de talla mediana. Se encuentra en  optimas condiciones para ser adoptado. Wpp: 313 864 8751",06/01/2025 020312 AM,1367862904265302.0,,,,,female
1367782907606635,Anonymous participant,"OJO, TENGAN CUIDADO CON ESTE INDIVIDUO QUE ESTAFO A VARIOS ESTUDIANTES DE LA UTS, EN TODAS LAS PUBLICACIONES APARECE, DESDE TRABAJOS HASTA VENDER CUENTAS DE NETFLIX Y TODO TIPO DE COSAS, NO CAIGAN",05/31/2025 111915 PM,1367782907606635.0,,,,,anonymous
1367337330984526,Deli Dolceb,"FELIZZZZ SABADOOOOOHoy deliciosos SANDWUICHES DE POLLO Y JAMON, STARTIS TIPO ALPINITO Y TORTAS

*SANDWUICHE POLLO JAMON (3.500)*
Lechuga 
Pollo y Jamon en crema con perejil
Queso

*POSTRES FRIOS* (TIPO ALPINITO CERO EMPALAGOSOS 5.000 y 10.000)
Limon 
Oreo
Maracuya
Tiramissu 

*TORTA DE CHOCOLATE* (5.000) 

*TORTA DE AMAPOLA*(5.000)

ESTAMOS UBICADOS LLEGANDO A LA ENTRADA PRINCIPAL EN EL ARBOL GRANDE LA CEIBA, AL LADO DE LAS ESCALERAS",05/31/2025 080312 AM,1367337330984526.0,,,,,female
1367335534318039,Jose Luis Florez Mantilla,"Buenos dias chicos, doy Asesorias Academicas a buen precio y a domicilio, en grupo o en forma personalizada sobre: Matematicas, Geometria Analitica, Geometria Descriptiva, Fisicas 1 y 2, Calculos 1 y 2, Laboratorios de Fisica, Estatica y Estadistica. Tambien hago trabajos. Por inbox o al 3174748810 WhatsApp!!!! ",05/31/2025 080016 AM,1367335534318039.0,,,,,male
1367063774345215,Misael Felipe,Biblioteca esta abierta ahora mismo?,05/30/2025 105804 PM,1367063774345215.0,,,,,male
1367042334347359,Harry Blackburn,"Patinaje UIS:

https://chat.whatsapp.com/Gq5apoH9i0iDJWsH8dE02V

 !Atencion Comunidad UIS! 

?Te apasiona el patinaje y suenas con representar a la universidad?

!Esta es tu oportunidad! 

El Departamento de Educacion Fisica y Deportes te invita a participar en la convocatoria para la Seleccion UIS de Patinaje rumbo a los Juegos Nacionales 2025.

 !Inscripciones totalmente gratis!

 Categorias masculina y femenina

 Registrate escaneando el codigo QR del afiche o contacta al profesor Victor Hugo Vargas al 3156166855.

!No dejes pasar esta oportunidad de brillar en las pistas! 

#UIS #PatinajeUIS #OrgulloUIS #JuegosNacionales2025",05/30/2025 101336 PM,1367042334347359.0,,,,,male
1366933114358281,Anonymous participant,Necesito un tutor de fisica II (electromagnetismo) para clase presencial,05/30/2025 061458 PM,1366933114358281.0,,,,,anonymous
1366991917685734,Sami Galvis,3193819899 Gabriel Leon,05/30/2025 083206 PM,1366991917685734.0,,,,,male
1366911547693771,Smith Zulay,"Hola Companeros UIS, 
si no sabes como aplicar las Normas Apa en tu proyecto de grado. ! No dudes en contactarme!
Para Ayudarte ",05/30/2025 052217 PM,1366911547693771.0,,,,,male
1366888121029447,Daniela Rodriguez,"Ofrezco mi apoyo en la realizacion de talleres, monitorias. Tambien puedo ayudarte con la creacion de diapositivas, resumenes y articulos de investigacion.

https://wa.me/573027237083",05/30/2025 042806 PM,1366888121029447.0,,,,,female
1366882227696703,Melissa Ariza,Mas informacion: 3209197870,05/30/2025 041610 PM,1366882227696703.0,,,,,female
1366864257698500,Lesly Tatiana Quintero,,05/30/2025 033425 PM,1366864257698500.0,,,,,female
1366266591091600,Anonymous participant,Vendo boletas para la fiesta de tremenda (destino final),05/29/2025 072540 PM,1366266591091600.0,,,,,anonymous
1366828351035424,Kevin Quintero,"?Listo para presentar tu proyecto final? Que tu poster hable bien de tu trabajo.

Diseno profesional de posters academicos para cualquier carrera, ideal para exposiciones, sustentaciones y entregas finales.

Estetica clara y bien organizada
Cumple con normas academicas
Entrega puntual y comunicacion directa
Impresion disponible con aviso anticipado

Tu contenido es valioso, y merece presentarse con un diseno a la altura.

 Escribenos al 323 219 2418 (WhatsApp disponible) y asegura tu entrega con tiempo.

Diseno que destaca. Presentacion que convence.",05/30/2025 021518 PM,1366828351035424.0,,,,,male
1366825937702332,SEA - UIS,"**!Refuerza, repasa y rinde al maximo en este final de semestre! **

Llego el momento de consolidar lo aprendido y demostrar todo tu esfuerzo. En esta etapa decisiva de parciales finales, el SEA-UIS te acompana con:

** Talleres sabatinos SEA-Matematicas: **Este sabado tendremos refuerzo con talleres de calculo II y III en la jornada de la manana. Tambien tendremos talleres de Geometria Descriptiva. Los salones seran publicados el viernes en las redes del @SEA_UIS

** Semana Biblioteca 24/7: **La Biblioteca Central estara abierta de forma continua desde el viernes 30 de mayo hasta el viernes 6 de junio , con disponibilidad de tutores SEA para acompanarte en tu preparacion de parciales finales:

*** Horarios extendidos de tutorias:***

Lunes a viernes: 8:00 a. m. - 10:00 p. m.

Sabados y domingos: 8:00 a. m. - 8:00 p. m.

** Apoyo tutorias con SEA-MIDAS** en asignaturas criticas de los programas de las Facultades de Ciencias e Ingenierias, disponibles en el salon 503 del Camilo Torres .

** Apoyo tutorias con SEA-PSOAS **en Morfofisiologia II para los estudiantes de la Facultad de Salud, disponibles en el Anfiteatro .

 Aprovecha cada espacio, fortalece tus conocimientos y enfrenta tus parciales con seguridad.

**!Juntos cerramos el semestre con exito!**

 academicaestudiantes@uis.edu.co",05/30/2025 020958 PM,1366825937702332.0,,,,,female
1366823634369229,Daniela Rod,"No han almorzado???
Aun tenemos RAMEN DE BIRRIA
Frente a Humanas
3143776367",05/30/2025 020449 PM,1366823634369229.0,,,,,female
1366805871037672,Tatiana Chaparro," Postres cuchareables disponibles este fin de semana 
PAVE 
!Ven y antoja a tu paladar! 
Hechos en casa con ingredientes frescos, perfectos para consentirte o regalar 

 Milo
 Cookies & Cream
 Chocorramo
 Quipitos
 Maracumango

 13.000 cada uno
 Floridablanca
 Pedidos al 302 785 7878

 @bombole.co - pasteleria artesanal",05/30/2025 012843 PM,1366805871037672.0,,,,,female
1366271761091083,Anonymous participant,Quien vende gpt premium? Lo necesito solo por una semana,05/29/2025 073815 PM,1366271761091083.0,,,,,anonymous
1366556107729315,Pedro Jose Jaimes,"Ultimo dia para poder participar en esta gran rifa, ya solo quedan 16 puestos, recuerden que el gran premio es de 150 mil pesos con las dos ultimas cifras de la loteria Santander de hoy, cualquier compra al Dm o al numero: 3152136513",05/30/2025 055455 AM,1366556107729315.0,,,,,male
1366365144415078,Deiby Rincon,"Info. 3156393980
Se arrienda habitacion al lado de la uis
Remodelada y comoda
Internet de 1000 mb
Servicios incluidos
Remodelada
A solo media cuadra de la entrada
Con o sin bano",05/29/2025 110222 PM,1366365144415078.0,,,,,male
1366196237765302,Diony Constanza Fuentes Caballero,,05/29/2025 043253 PM,1366196237765302.0,,,,,male
1366190394432553,Psicologa Silvia Blanco Carvajal," ?Buscas apoyo psicologico desde un espacio seguro y comodo?

Ofrezco atencion psicologica online para adolescentes, adultos y parejas, con un enfoque empatico y profesional.

 Modalidad: Online
 Horario: Lunes a viernes de 4:00 p.m. a 8:00 p.m.
 Desde donde estes, sin traslados ni interrupciones

 Agenda tu sesion y comienza tu proceso de bienestar emocional hoy mismo.
 Escribeme para mas informacion o haz clic aqui para agendar: https://wa.me/573152826356

Porque cuidar tu salud mental tambien es una forma de amarte. 

#PsicologiaOnline #TerapiaEmocional #SaludMental #TerapiaAdolescentes #TerapiaDeParejas #PsicologiaParaTodos",05/29/2025 041735 PM,1366190394432553.0,,,,,female
1366130554438537,Daniel Lobo,"_ !LAS MEJORES PLATAFORMAS EN UN SOLO LUGAR! _

*Originales | Soporte 24/7 | Garantizado*

_ By El profe _

 *Planes individuales desde solo $7.000*

 *Netflix -* $14.000

 *Disney+ -* $14.000

 *Prime Video -* $10.000

 *Max (HBO) -* $10.000

 *Crunchyroll -* $10.000

 *Paramount+ -* $10.000

 *COMBOS DESDE $13.000 *

 *!AHORRA hasta $20.000 con estos combos!*

 *Netflix + Prime =* $19.000

 *Netflix + Disney =* $19.000

 *Netflix + Max=* $19.000

 *Disney + Max =* $19.000

 *Prime Video + Max =* $18.000

 *Netflix + Disney + Max =* $24.000

 *Prime + Disney + Max =* $21.000

 *Netflix + Disney + Prime + Max =* $28.000

* !Arma tu propio combo y te damos descuento especial!*

* ?Que incluye?  Cuentas 100% originales*

 1 mes de servicio (renovable)

 Soporte 24/7

 Atencion personalizada 

 *Formas de pago rapidas y seguras*

_ Nequi |  Bancolombia |  Llaves |  Binance_

 *!Escribeme y empieza HOY!*

 _El Profe siempre cumple... y te responde en minutos_",05/29/2025 020540 PM,1366130554438537.0,,,,,male
1366066181111641,Anonymous participant,"Hoy comedores esta de lujo, con ese banano afrodisiaco",05/29/2025 115728 AM,1366066181111641.0,,,,,anonymous
1366098894441703,Anonymous participant,Compro boletas familiares preferencial o general para el concierto de morat,05/29/2025 010034 PM,1366098894441703.0,,,,,anonymous
1366077434443849,Valentina Cruz,"Muy buenas tardes

No se queden sin probar los deliciosos productos de hoy: tinto de panela; Coca-Cola pet 250; deliciosas empanadas pollo queso, ranchera y mixtas de trigo y de yuca;donas de mora, chantilly o arequipe; dedos de queso;churros; pasteles pollo queso, pollo jamon, mixto y mexicano

Estoy en las mesitas exteriores de mecanica, pero tengo domicilios ",05/29/2025 121805 PM,1366077434443849.0,,,,,female
1365568161161443,Diony Constanza Fuentes Caballero,,05/28/2025 070133 PM,1365568161161443.0,,,,,male
1365566034494989,Anonymous participant,en donde puedo conseguir una calculadora graficadora,05/28/2025 065704 PM,1365566034494989.0,,,,,anonymous
1365549464496646,Harry Blackburn,"Rockeros UIS:

https://chat.whatsapp.com/Dc0zggF692eFnVVQYdnlyO

 !Atencion Comunidad UIS! 

?Te gusta System of a Down? ?Te apasiona el rock? 

Entonces este plan es para ti 

Este 29 de mayo a las 8:00 PM, la banda TOXYSTEM estara en vivo en Municipal Musica Viva (Bucaramanga), rindiendo un potente tributo a una de las bandas mas iconicas del metal alternativo 

!Van a sonar himnos como Chop Suey, Toxicity, BYOB y mas!

Desde Rockeros UIS, vamos a ir en combo a disfrutar de este concierto brutal 

 Unete al grupo y vive el pogo con mas energia y buena vibra de la UIS.

 Boletas: $10.000 en preventa | $15.000 en taquilla

 !Vamos a demostrar que en la UIS tambien vivimos el rock con toda!

#RockerosUIS #ComunidadUIS #SystemOfADown #Tributo #RockEnBucaramanga",05/28/2025 061602 PM,1365549464496646.0,,,,,male
1365546711163588,Yesica Perea,"Brindamos asesorias grupales y personalizadas  ?Que esperas para solicitar nuestros serviciosb?
Escribenos aqui wa.link/31mg9u

 !Escribenos y conviertete en la leyenda academica que estabas destinado a ser! ",05/28/2025 061009 PM,1365546711163588.0,,,,,female
1365351431183116,Mariana Parra,"Holaaaa, algun editor pro de videos que me quiera apoyar con una mini serie de 5 minutos. Nosotros le entregamos todo solo es unirlo y editarlo que quede bonito",05/28/2025 110543 AM,1365351431183116.0,,,,,female
1365495021168757,Lau Doncel,"Estilo unico en cada pieza, flores que se convierten en Arte .
Accesorios hechos a mano con Flores 100% naturales.",05/28/2025 040104 PM,1365495021168757.0,,,,,male
1365423931175866,Danna Castillo,"Busco escritorio para compra inmediata, preferiblemente de vidrio, les agradezco informacion",05/28/2025 011900 PM,1365423931175866.0,,,,,female
1365396271178632,Felipe Investigador Tesista," ?Necesitas ayuda con tu tesis o proyecto de grado? 

!No estas solo! Te ofrecemos asesoria personalizada y elaboracion de proyectos academicos hechos a tu medida. Somos expertos en acompanarte en cada etapa de tu formacion universitaria.

 Te apoyamos en:
 Propuestas
 Anteproyectos
 Proyectos de grado (pregrado, posgrado, maestria)
 Monografias
 Ensayos academicos
 Articulos cientificos
 Presentaciones en diapositivas y sustentaciones
 Correcciones en Normas APA, Vancouver e ICONTEC
 Revision de redaccion y observaciones completas del tutor

 Nos adaptamos a tus necesidades y tiempos, garantizando calidad, originalidad y confidencialidad.

 Contactanos ahora y recibe una cotizacion gratuita:
 +57 (302) 599-7499

Haz realidad tu titulo con un equipo que te respalda. !Te esperamos!",05/28/2025 122351 PM,1365396271178632.0,,,,,male
1364781237906802,Anonymous participant,Alguien sabe de una pagina para personalizar camisas con las 3b,05/27/2025 031818 PM,1364781237906802.0,,,,,anonymous
1365298777855048,SEA - UIS,"** !Es tiempo de dar lo mejor de ti!**

Ya llega la **Semana Biblioteca 24x7 **donde el **SEA y Biblioteca UIS** se unen para apoyarte en la preparacion de tus parciales finales.

Del **30 de mayo al 6 de junio**, la Biblioteca estara abierta todo el tiempo y nuestros **tutores SEA** estaran disponibles para reforzar tus conocimientos en:
>  **Calculo | Algebra Lineal | Quimica | Fisica | Geometria Descriptiva**

 **Horarios extendidos de tutorias:**

Lunes a viernes: 8:00 a. m. - 10:00 p. m.

Sabados y domingos: 8:00 a. m. - 8:00 p. m.

**!Tu estudias, nosotros te acompanamos!**

 Dudas: academicaestudiantes@uis.edu.co",05/28/2025 093439 AM,1365298777855048.0,,,,,female
1365296151188644,Gabriela Munoz,Se vende iPhone 13,05/28/2025 093113 AM,1365296151188644.0,,,,,female
1365272331191026,Maortz Ortz,"Tesina 

Monografia 

Proyecto de tesis , grado , investigacion, publicacion, cientifica 

Proyectos de aula

Proyectos corporativos 

Articulos cientificos para publicar en revista publindex de cuarteles Q1, Q2, Q3,Q3 y A1 y A2

Informes y ensayos de  investigacion academico , grado practica 

Informes empresariales 

Informes corporativos 

Articulo cientifico , de investigacion, academico,grado publicacion 

Revision sistematica 

Revision bibliografica 

Propuesta de investigacion y grado 

Anteproyecto de investigacion y opcion de grado

Preparacion para sustentacion de tesis de grado , TFM

Asesorias psicologicas 

Asesorias academicas 

Talleres 

Trabajos 

Tareas

Lineas de tiempo 

Mapas conceptual y mental 

Cuadros sinopticos y comparativos

Correccion redaccion terminacion aplicacion de normas apa 7 edicion y Vancouver para tesis de grado ,tesina , monografia, proyectos trabajos 

Para mas informacion al WhatsApp +573138885054",05/28/2025 085009 AM,1365272331191026.0,,,,,male
